County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count,
39,MESA,2000,MESA COUNTY VALLEY 51,8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,29,52,40,80,95,78,87,83,0,0,0,0,0,0,0,544,
39,MESA,2000,MESA COUNTY VALLEY 51,8876,TOPE ELEMENTARY SCHOOL,54,0,42,41,54,48,52,46,0,0,0,0,0,0,0,337,
39,MESA,2000,MESA COUNTY VALLEY 51,9406,WEST MIDDLE SCHOOL,0,0,0,0,0,0,0,0,130,129,130,0,0,0,0,389,
39,MESA,2000,MESA COUNTY VALLEY 51,9434,SCENIC ELEMENTARY SCHOOL,0,35,0,53,46,53,42,47,0,0,0,0,0,0,0,276,
39,MESA,2000,MESA COUNTY VALLEY 51,9673,WINGATE ELEMENTARY SCHOOL,24,60,0,55,66,67,89,80,0,0,0,0,0,0,0,441,
40,MINERAL,2010,CREEDE SCHOOL DISTRICT,1966,CREEDE SCHOOL,0,0,9,6,5,5,5,4,11,8,6,13,7,3,2,84,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,1936,SANDROCK ELEMENTARY,41,0,40,30,47,45,46,48,0,0,0,0,0,0,0,297,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,1938,CRAIG MIDDLE SCHOOL,0,0,0,0,0,0,0,0,178,146,150,0,0,0,0,474,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,2373,EARLY CHILDHOOD CENTER,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,2374,EAST ELEMENTARY SCHOOL,44,0,35,22,36,32,32,29,0,0,0,0,0,0,0,230,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,5656,MAYBELL SCHOOL,0,0,1,2,0,1,3,1,0,0,0,0,0,0,0,8,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,5962,MOFFAT COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,1,1,2,179,156,129,135,603,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,7338,RIDGEVIEW ELEMENTARY SCHOOL,17,0,33,46,40,52,42,42,0,0,0,0,0,0,0,272,
41,MOFFAT,2020,MOFFAT COUNTY RE:NO 1,8398,SUNSET ELEMENTARY SCHOOL,17,0,37,46,39,53,50,42,4,0,0,0,0,0,0,288,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,0609,BATTLE ROCK CHARTER SCHOOL,0,0,3,6,8,6,3,6,7,0,0,0,0,0,0,39,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,1888,CORTEZ MIDDLE SCHOOL,0,0,0,0,0,0,0,0,174,189,195,0,0,0,0,558,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,2036,CHILDREN'S KIVA MONTESSORI SCHOOL,0,0,25,18,13,19,10,5,15,5,0,0,0,0,0,110,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,4546,KEMPER ELEMENTARY SCHOOL,0,59,16,59,62,73,61,55,0,0,0,0,0,0,0,385,
42,MONTEZUMA,2035,MONTEZUMA-CORTEZ RE-1,5090,LEWIS-ARRIOLA ELEMENTARY SCHOOL,0,14,4,19,21,19,21,19,0,0,0,0,0,0,0,117,
