County Code,County Name,District Code,District Name,School Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0776,BERGEN MEADOW PRIMARY SCHOOL,83,8,58,89,93,0,0,0,0,0,0,0,0,0,0,331,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0779,BERGEN VALLEY INTERMEDIATE SCHOOL,0,0,0,0,0,84,115,95,0,0,0,0,0,0,0,294,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0950,BRADFORD PRIMARY SCHOOL,0,18,98,106,112,102,0,0,0,0,0,0,0,0,0,436,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0951,BLUE HERON ELEMENTARY SCHOOL,39,9,63,59,62,77,77,68,67,0,0,0,0,0,0,521,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0952,BRADFORD INTERMEDIATE SCHOOL,0,0,0,0,0,0,119,109,71,45,0,0,0,0,0,344,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0965,BRADY EXPLORATION SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,18,61,193,272,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1238,CAMPBELL ELEMENTARY SCHOOL,0,0,36,37,44,43,45,41,48,0,0,0,0,0,0,294,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1318,CARMODY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,276,266,0,0,0,0,542,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1451,ADDENBROOKE CLASSICAL ACADEMY,0,0,0,0,0,0,0,0,49,59,39,28,28,18,21,242,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1522,CHATFIELD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,451,421,444,421,1737,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,0,1,16,16,23,17,15,15,6,21,10,0,0,0,0,140,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1790,COLOROW ELEMENTARY SCHOOL,0,0,29,24,33,29,31,32,28,0,0,0,0,0,0,206,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1861,COLUMBINE HILLS ELEMENTARY SCHOOL,90,16,33,50,40,55,47,45,45,0,0,0,0,0,0,421,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1864,COLUMBINE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,484,428,392,404,1708,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1869,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,55,0,31,34,34,31,35,34,30,0,0,0,0,0,0,284,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1876,CORONADO ELEMENTARY SCHOOL,61,22,50,71,86,93,75,86,46,0,0,0,0,0,0,590,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,38,1,17,17,19,22,16,19,20,53,49,42,35,33,28,409,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1886,CONIFER SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,224,209,196,204,833,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1976,CREIGHTON MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,323,366,0,0,0,0,689,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,391,394,376,366,1527,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,203,197,174,149,153,149,1025,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2130,DEER CREEK MIDDLE SCHOOL,0,0,0,0,0,0,0,0,145,259,276,0,0,0,0,680,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2189,DORAL ACADEMY OF COLORADO,0,10,20,25,26,18,17,17,21,14,0,0,0,0,0,168,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2194,DEVINNY ELEMENTARY SCHOOL,0,16,49,70,76,82,83,91,87,0,0,0,0,0,0,554,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2288,DRAKE JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,324,352,0,0,0,0,676,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2300,DUNSTAN MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,331,304,0,0,0,0,635,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2322,DUTCH CREEK ELEMENTARY SCHOOL,0,0,43,39,43,52,47,49,44,0,0,0,0,0,0,317,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2496,EDGEWATER ELEMENTARY SCHOOL,55,0,48,66,53,73,56,62,55,0,0,0,0,0,0,468,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2550,EIBER ELEMENTARY SCHOOL,0,0,60,75,57,50,45,52,53,0,0,0,0,0,0,392,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2616,ELK CREEK ELEMENTARY SCHOOL,0,16,37,46,53,50,58,55,0,0,0,0,0,0,0,315,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2799,EXCEL ACADEMY CHARTER SCHOOL,0,0,50,50,68,58,64,61,60,54,54,0,0,0,0,519,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2820,EVERITT MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,227,241,0,0,0,0,468,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2832,EVERGREEN MIDDLE SCHOOL,0,0,0,0,0,0,0,0,256,229,282,0,0,0,0,767,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2836,EVERGREEN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,285,271,276,253,1085,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2866,FAIRMOUNT ELEMENTARY SCHOOL,0,6,73,97,82,98,101,94,94,0,0,0,0,0,0,645,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2946,FITZMORRIS ELEMENTARY SCHOOL,80,0,44,40,30,26,28,33,34,0,0,0,0,0,0,315,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2963,FALCON BLUFFS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,130,256,211,0,0,0,0,597,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3025,FOOTHILLS ELEMENTARY SCHOOL,30,3,34,30,36,47,37,51,46,0,0,0,0,0,0,314,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3088,FOSTER ELEMENTARY SCHOOL,58,0,70,65,58,76,79,57,64,0,0,0,0,0,0,527,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,78,10,44,51,50,47,37,34,33,19,6,0,0,0,0,409,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3216,FREMONT ELEMENTARY SCHOOL,0,4,37,25,41,40,53,46,46,0,0,0,0,0,0,292,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3250,NORMA ANDERSON PRESCHOOL,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3393,GOLDEN VIEW CLASSICAL ACADEMY,0,50,0,60,61,58,60,60,60,56,51,35,27,10,0,588,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3450,GLENNON HEIGHTS ELEMENTARY SCHOOL,0,0,47,43,35,24,34,27,29,0,0,0,0,0,0,239,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3502,GOLDEN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,353,313,333,262,1261,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3536,GOVERNOR'S RANCH ELEMENTARY SCHOOL,0,9,43,55,63,51,70,56,53,0,0,0,0,0,0,400,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3622,GREEN GABLES ELEMENTARY SCHOOL,0,0,39,43,41,46,41,40,38,0,0,0,0,0,0,288,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3624,GREEN MOUNTAIN ELEMENTARY SCHOOL,112,1,44,46,42,45,72,47,38,0,0,0,0,0,0,447,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3628,GREEN MOUNTAIN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,308,270,284,280,1142,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3726,HACKBERRY HILL ELEMENTARY SCHOOL,0,0,54,68,72,75,80,82,70,0,0,0,0,0,0,501,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4190,HUTCHINSON ELEMENTARY SCHOOL,0,9,39,43,50,43,51,71,50,0,0,0,0,0,0,356,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4402,JEFFERSON ACADEMY ELEMENTARY,0,40,65,111,111,110,113,86,84,0,0,0,0,0,0,720,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4404,JEFFERSON ACADEMY,0,0,43,44,56,44,54,50,60,160,169,50,57,57,68,912,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,0,0,0,0,0,0,0,0,11,11,31,28,46,81,96,304,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4410,JEFFERSON ACADEMY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,121,107,101,101,430,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4422,JEFFERSON JUNIOR/SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,166,138,114,105,88,108,719,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4478,SHERIDAN GREEN ELEMENTARY SCHOOL,67,14,25,50,45,52,67,60,45,0,0,0,0,0,0,425,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4548,KEN CARYL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,363,332,0,0,0,0,695,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4549,KENDALLVUE ELEMENTARY SCHOOL,50,11,50,73,53,75,51,70,54,0,0,0,0,0,0,487,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4550,KENDRICK LAKES ELEMENTARY SCHOOL,31,6,47,55,57,64,68,70,58,0,0,0,0,0,0,456,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,0,0,0,0,0,0,0,0,0,6,14,17,0,0,0,37,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4802,KULLERSTRAND ELEMENTARY SCHOOL,0,0,35,37,38,30,35,32,29,0,0,0,0,0,0,236,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4830,KYFFIN ELEMENTARY SCHOOL,0,5,70,69,63,77,81,82,56,0,0,0,0,0,0,503,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4942,LAKEWOOD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,530,545,530,511,2116,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5004,LASLEY ELEMENTARY SCHOOL,0,0,60,58,70,76,77,76,62,0,0,0,0,0,0,479,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5024,LAWRENCE ELEMENTARY SCHOOL,28,0,48,49,43,42,57,41,57,0,0,0,0,0,0,365,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5036,LEAWOOD ELEMENTARY SCHOOL,57,18,42,48,59,51,48,41,54,0,0,0,0,0,0,418,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5145,LINCOLN CHARTER ACADEMY,48,44,43,88,82,84,82,84,58,63,60,0,0,0,0,736,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5222,LITTLE ELEMENTARY SCHOOL,0,0,53,43,61,53,56,41,57,0,0,0,0,0,0,364,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5350,LUKAS ELEMENTARY SCHOOL,0,17,41,65,69,92,78,77,71,0,0,0,0,0,0,510,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5354,LUMBERG ELEMENTARY SCHOOL,27,0,54,57,56,72,76,62,69,0,0,0,0,0,0,473,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5415,ROCKY MOUNTAIN DEAF SCHOOL,7,0,5,6,4,4,0,1,12,9,4,2,2,5,7,68,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5454,MANDALAY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,201,195,0,0,0,0,396,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5472,MANNING OPTIONS SCHOOL,0,0,0,0,0,0,0,0,0,219,224,0,0,0,0,443,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5524,MAPLE GROVE ELEMENTARY SCHOOL,0,3,42,69,51,50,59,55,60,0,0,0,0,0,0,389,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5580,MARSHDALE ELEMENTARY SCHOOL,0,11,30,42,51,49,46,45,0,0,0,0,0,0,0,274,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5623,LONGVIEW HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,3,13,36,52,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5758,MEIKLEJOHN ELEMENTARY,0,21,100,94,114,108,116,128,106,0,0,0,0,0,0,787,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5892,MILLER SPECIAL EDUCATION,23,5,0,7,3,3,5,3,3,5,5,7,4,2,16,91,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5944,MITCHELL ELEMENTARY SCHOOL,0,8,77,109,73,98,94,80,0,0,0,0,0,0,0,539,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5972,MOLHOLM ELEMENTARY SCHOOL,55,0,66,61,66,76,68,57,54,0,0,0,0,0,0,503,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5994,MONTESSORI PEAKS CHARTER ACADEMY,64,24,56,71,66,76,49,68,61,3,1,0,0,0,0,539,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6090,MOORE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,219,168,0,0,0,0,387,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6133,MORTENSEN ELEMENTARY SCHOOL,32,0,45,60,65,65,71,66,42,0,0,0,0,0,0,446,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6135,MOUNT CARBON ELEMENTARY SCHOOL,97,10,46,65,50,59,54,55,61,0,0,0,0,0,0,497,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,74,32,59,65,64,68,57,54,54,34,40,0,0,0,0,601,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6237,NEW AMERICA SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,46,83,152,281,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6286,NORMANDY ELEMENTARY SCHOOL,0,15,47,71,78,79,74,90,82,0,0,0,0,0,0,536,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6330,NORTH ARVADA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,250,221,0,0,0,0,471,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6470,OBERON JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,259,301,0,0,0,0,560,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6539,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,32,13,19,31,31,26,27,27,25,0,0,0,0,0,0,231,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6541,JEFFERSON COUNTY OPEN SECONDARY,0,0,0,0,0,0,0,0,0,52,50,63,46,66,66,343,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6804,PARMALEE ELEMENTARY SCHOOL,0,1,43,37,43,57,58,50,0,0,0,0,0,0,0,289,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6806,PARR ELEMENTARY SCHOOL,95,6,41,33,46,37,33,29,33,0,0,0,0,0,0,353,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6808,PATTERSON INTERNATIONAL SCHOOL,107,16,37,47,55,49,65,48,57,0,0,0,0,0,0,481,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6828,PECK ELEMENTARY SCHOOL,0,0,49,44,47,47,56,45,44,0,0,0,0,0,0,332,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6844,PEIFFER ELEMENTARY SCHOOL,32,15,22,32,55,46,61,49,58,0,0,0,0,0,0,370,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6848,PENNINGTON ELEMENTARY SCHOOL,19,0,33,22,30,28,21,21,28,0,0,0,0,0,0,202,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7078,PLEASANT VIEW ELEMENTARY SCHOOL,55,0,31,32,35,31,30,31,30,0,0,0,0,0,0,275,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7114,POMONA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,414,383,389,331,1517,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7128,POWDERHORN ELEMENTARY SCHOOL,0,29,45,89,96,94,101,98,102,0,0,0,0,0,0,654,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,0,28,28,74,77,68,69,82,72,0,0,0,0,0,0,498,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7238,RALSTON ELEMENTARY SCHOOL,0,1,42,48,52,55,49,50,55,0,0,0,0,0,0,352,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,445,440,495,441,1821,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7282,RED ROCKS ELEMENTARY SCHOOL,0,27,27,57,46,50,40,47,29,0,0,0,0,0,0,323,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,31,0,23,30,32,36,44,40,33,36,37,0,0,0,0,342,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7483,ROONEY RANCH ELEMENTARY SCHOOL,0,11,61,84,78,88,85,79,89,0,0,0,0,0,0,575,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7529,RYAN ELEMENTARY SCHOOL,0,12,56,68,64,72,73,66,54,0,0,0,0,0,0,465,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7701,COLLEGIATE ACADEMY OF COLORADO,0,0,40,31,33,24,23,35,33,21,31,21,24,17,22,355,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7708,SECREST ELEMENTARY SCHOOL,81,0,43,42,40,47,46,41,33,0,0,0,0,0,0,373,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7753,SEMPER ELEMENTARY SCHOOL,33,12,23,49,47,63,61,47,64,0,0,0,0,0,0,399,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7780,SHAFFER ELEMENTARY SCHOOL,37,24,51,71,70,82,89,94,0,0,0,0,0,0,0,518,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7833,SHELTON ELEMENTARY SCHOOL,0,6,62,65,71,70,59,72,51,0,0,0,0,0,0,456,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7870,SIERRA ELEMENTARY SCHOOL,0,8,52,65,81,92,77,90,84,0,0,0,0,0,0,549,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7962,SLATER ELEMENTARY SCHOOL,28,0,45,39,45,53,39,48,38,0,0,0,0,0,0,335,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8036,SOBESKY ACADEMY,0,0,0,0,1,3,1,3,5,8,10,14,8,14,18,85,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8090,DEANE ELEMENTARY SCHOOL,0,0,60,69,77,71,88,61,75,0,0,0,0,0,0,501,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8102,SOUTH LAKEWOOD ELEMENTARY SCHOOL,0,0,72,68,60,81,77,83,77,0,0,0,0,0,0,518,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8209,STANDLEY LAKE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,332,378,315,278,1303,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8223,STEVENS ELEMENTARY SCHOOL,44,0,51,55,58,43,64,53,50,0,0,0,0,0,0,418,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8248,EMORY ELEMENTARY SCHOOL,57,0,77,82,94,96,104,87,89,0,0,0,0,0,0,686,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8276,STOBER ELEMENTARY SCHOOL,0,0,42,47,44,49,48,32,34,0,0,0,0,0,0,296,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8280,STONY CREEK ELEMENTARY SCHOOL,70,15,42,52,56,67,54,63,62,0,0,0,0,0,0,481,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8300,STOTT ELEMENTARY SCHOOL,59,9,30,36,45,40,45,41,31,0,0,0,0,0,0,336,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8381,SUMMIT RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,330,395,0,0,0,0,725,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8432,SWANSON ELEMENTARY SCHOOL,0,0,47,51,52,52,42,54,60,0,0,0,0,0,0,358,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8458,JOHN AND KAREN LITZ PRESCHOOL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8793,TWO ROADS CHARTER SCHOOL,0,37,0,31,35,57,38,50,65,64,65,66,51,48,32,639,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8834,THOMSON ELEMENTARY SCHOOL,0,0,53,43,47,69,54,52,50,0,0,0,0,0,0,368,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9008,UTE MEADOWS ELEMENTARY SCHOOL,0,10,44,48,75,52,69,68,34,0,0,0,0,0,0,400,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9052,VAN ARSDALE ELEMENTARY SCHOOL,65,13,43,54,69,68,63,60,78,0,0,0,0,0,0,513,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9058,VANDERHOOF ELEMENTARY SCHOOL,0,19,50,52,68,62,69,80,76,0,0,0,0,0,0,476,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9154,VIVIAN ELEMENTARY SCHOOL,37,0,21,23,20,27,23,26,25,0,0,0,0,0,0,202,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9232,WARDER ELEMENTARY SCHOOL,31,9,43,65,63,50,50,43,47,0,0,0,0,0,0,401,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9234,WARREN TECH CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,49,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9245,WARREN TECH NORTH,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9299,WAYNE CARLE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,219,210,0,0,0,0,429,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9328,WEBER ELEMENTARY SCHOOL,0,19,41,61,63,78,61,60,57,0,0,0,0,0,0,440,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9342,WELCHESTER ELEMENTARY SCHOOL,15,3,24,28,42,54,36,39,42,0,0,0,0,0,0,283,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9412,WESTGATE ELEMENTARY SCHOOL,28,9,76,78,90,77,66,71,78,0,0,0,0,0,0,573,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9424,WEST JEFFERSON ELEMENTARY SCHOOL,78,9,24,52,39,50,70,61,0,0,0,0,0,0,0,383,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9427,WOODROW WILSON CHARTER ACADEMY,24,14,100,126,121,131,111,108,99,52,47,0,0,0,0,933,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9428,WEST JEFFERSON MIDDLE SCHOOL,0,0,0,0,0,0,0,0,184,164,202,0,0,0,0,550,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9429,WEST WOODS ELEMENTARY SCHOOL,0,35,72,110,112,133,113,114,106,0,0,0,0,0,0,795,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9432,DENNISON ELEMENTARY SCHOOL,0,41,47,88,89,90,90,90,90,0,0,0,0,0,0,625,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9490,WESTRIDGE ELEMENTARY SCHOOL,0,22,43,56,82,81,84,63,84,0,0,0,0,0,0,515,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9510,WHEAT RIDGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,284,338,321,267,1210,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9638,WILMORE DAVIS ELEMENTARY SCHOOL,0,0,29,52,51,51,48,45,34,0,0,0,0,0,0,310,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9648,WILMOT ELEMENTARY SCHOOL,66,3,49,57,62,53,60,61,0,0,0,0,0,0,0,411,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9678,WITT ELEMENTARY SCHOOL,57,9,30,36,53,40,51,46,44,0,0,0,0,0,0,366,
30,JEFFERSON,1420,JEFFERSON COUNTY R-1 Total,,,2925,1051,4883,6060,6334,6549,6568,6355,6424,6404,6535,6516,6504,6551,6688,86347,
31,KIOWA,1430,EADS RE-1,2328,EADS ELEMENTARY SCHOOL,16,0,14,11,16,14,12,13,0,0,0,0,0,0,0,96,
31,KIOWA,1430,EADS RE-1,2332,EADS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,13,15,18,0,0,0,0,46,
31,KIOWA,1430,EADS RE-1,2336,EADS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,14,12,8,16,50,
31,KIOWA,1430,EADS RE-1 Total,,,16,0,14,11,16,14,12,13,13,15,18,14,12,8,16,192,
31,KIOWA,1440,PLAINVIEW RE-2,6992,PLAINVIEW ELEMENTARY SCHOOL,5,0,3,5,6,3,6,6,0,0,0,0,0,0,0,34,
31,KIOWA,1440,PLAINVIEW RE-2,7009,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,3,3,1,10,4,4,4,29,
31,KIOWA,1440,PLAINVIEW RE-2 Total,,,5,0,3,5,6,3,6,6,3,3,1,10,4,4,4,63,
32,KIT CARSON,1450,ARRIBA-FLAGLER C-20,2960,FLAGLER PUBLIC SCHOOL,25,0,15,17,11,16,13,17,10,11,21,11,10,8,13,198,
32,KIT CARSON,1450,ARRIBA-FLAGLER C-20 Total,,,25,0,15,17,11,16,13,17,10,11,21,11,10,8,13,198,
32,KIT CARSON,1460,HI-PLAINS R-23,7746,HI-PLAINS SCHOOL DISTRICT R-23,14,0,6,9,8,4,4,9,5,8,4,4,10,6,13,104,
