County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count
07,BOULDER,0480,Boulder Valley Re 2,6000,Monarch K-8 School,46,0,34,34,47,57,52,62,132,138,113,0,0,0,0,715
07,BOULDER,0480,Boulder Valley Re 2,6195,New Vista High School,0,0,0,0,0,0,0,0,0,0,0,72,93,76,69,310
07,BOULDER,0480,Boulder Valley Re 2,6208,Nederland Elementary School,23,0,23,35,23,30,28,31,0,0,0,0,0,0,0,193
07,BOULDER,0480,Boulder Valley Re 2,6212,Nederland Middle-Senior High School,0,0,0,0,0,0,0,0,41,36,31,37,37,39,39,260
07,BOULDER,0480,Boulder Valley Re 2,6224,Nevin Platt Middle School,0,0,0,0,0,0,0,0,154,158,154,0,0,0,0,466
07,BOULDER,0480,Boulder Valley Re 2,6642,Horizons K-8 School,0,0,34,36,39,39,42,40,40,40,38,0,0,0,0,348
07,BOULDER,0480,Boulder Valley Re 2,6816,Peak to Peak Charter School,0,0,71,72,71,78,78,79,135,135,135,161,154,146,135,"1,450"
07,BOULDER,0480,Boulder Valley Re 2,6962,Pioneer Bilingual Elementary School,59,0,76,67,67,72,63,57,0,0,0,0,0,0,0,461
07,BOULDER,0480,Boulder Valley Re 2,7528,Ryan Elementary School,0,0,71,80,57,63,78,69,0,0,0,0,0,0,0,418
07,BOULDER,0480,Boulder Valley Re 2,7592,Alicia Sanchez International School,39,0,58,48,50,45,45,58,0,0,0,0,0,0,0,343
07,BOULDER,0480,Boulder Valley Re 2,8135,Southern Hills Middle School,0,0,0,0,0,0,0,0,124,156,176,0,0,0,0,456
07,BOULDER,0480,Boulder Valley Re 2,8387,Summit Middle Charter School,0,0,0,0,0,0,0,0,124,121,114,0,0,0,0,359
07,BOULDER,0480,Boulder Valley Re 2,8418,Superior Elementary School,0,0,68,61,78,70,76,67,0,0,0,0,0,0,0,420
07,BOULDER,0480,Boulder Valley Re 2,8978,University Hill Elementary School,35,0,61,64,66,66,65,56,0,0,0,0,0,0,0,413
07,BOULDER,0480,Boulder Valley Re 2,9544,Whittier Elementary School,0,0,48,44,50,54,68,65,0,0,0,0,0,0,0,329
08,CHAFFEE,0490,Buena Vista R-31,0137,"The Grove, BVSD's Early Learning Program",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
08,CHAFFEE,0490,Buena Vista R-31,1130,Buena Vista High School,0,0,0,0,0,0,0,0,0,0,0,83,51,71,69,274
08,CHAFFEE,0490,Buena Vista R-31,1132,Buena Vista Middle School ,0,0,0,0,0,0,0,0,69,78,75,0,0,0,0,222
08,CHAFFEE,0490,Buena Vista R-31,1508,Chaffee County High School,0,0,0,0,0,0,0,0,0,0,0,1,6,3,9,19
08,CHAFFEE,0490,Buena Vista R-31,4306,Avery/Parsons Elementary School,0,0,68,62,75,78,71,81,0,0,0,0,0,0,0,435
08,CHAFFEE,0500,Salida R-32,1554,Crest Academy,0,0,0,0,0,0,0,15,15,14,14,0,0,0,0,58
08,CHAFFEE,0500,Salida R-32,4085,Horizons Exploratory Academy,0,0,0,0,0,0,0,0,0,0,0,5,7,10,12,34
08,CHAFFEE,0500,Salida R-32,4680,Salida Middle School,0,0,0,0,0,0,0,70,84,67,94,0,0,0,0,315
08,CHAFFEE,0500,Salida R-32,5268,Longfellow Elementary School,0,0,93,88,87,90,99,0,0,0,0,0,0,0,0,457
08,CHAFFEE,0500,Salida R-32,7568,Salida High School,0,0,0,0,0,0,0,0,0,0,0,116,104,89,85,394
08,CHAFFEE,0500,Salida R-32,7643,Salida Early Childhood Center,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
09,CHEYENNE,0510,Kit Carson R-1,4738,Kit Carson Elementary School,8,0,4,5,6,6,10,9,0,0,0,0,0,0,0,48
09,CHEYENNE,0510,Kit Carson R-1,4742,Kit Carson Junior-Senior High School,0,0,0,0,0,0,0,0,4,6,10,7,7,10,9,53
09,CHEYENNE,0520,Cheyenne County Re-5,1608,Cheyenne Wells Elementary School,6,0,13,6,17,18,15,18,17,0,0,0,0,0,0,110
09,CHEYENNE,0520,Cheyenne County Re-5,1612,Cheyenne Wells Junior/High School,0,0,0,0,0,0,0,0,0,7,14,12,15,9,11,68
10,CLEAR CREEK,0540,Clear Creek RE-1,1660,Clear Creek Middle School,0,0,0,0,0,0,0,0,0,49,47,0,0,0,0,96
10,CLEAR CREEK,0540,Clear Creek RE-1,3385,Georgetown Community School,15,0,12,12,7,17,10,12,9,0,0,0,0,0,0,94
10,CLEAR CREEK,0540,Clear Creek RE-1,4212,Carlson Elementary School,26,0,27,20,14,12,16,12,18,0,0,0,0,0,0,145
10,CLEAR CREEK,0540,Clear Creek RE-1,4216,Clear Creek High School,0,0,0,0,0,0,0,0,0,0,0,48,54,53,54,209
10,CLEAR CREEK,0540,Clear Creek RE-1,4700,King-Murphy Elementary School,28,0,14,22,14,15,22,10,11,0,0,0,0,0,0,136
11,CONEJOS,0550,North Conejos RE-1J,1276,Centauri Middle School,0,0,0,0,0,0,0,0,65,93,70,0,0,0,0,228
11,CONEJOS,0550,North Conejos RE-1J,1378,Centauri High School,0,0,0,0,0,0,0,0,0,0,0,86,92,69,79,326
11,CONEJOS,0550,North Conejos RE-1J,4836,La Jara Elementary School,0,0,34,30,36,33,29,42,0,0,0,0,0,0,0,204
11,CONEJOS,0550,North Conejos RE-1J,5422,Manassa Elementary School,0,0,22,31,37,41,31,36,0,0,0,0,0,0,0,198
11,CONEJOS,0550,North Conejos RE-1J,6339,North Conejos Alternative Program,0,0,0,0,0,0,0,0,0,2,3,6,6,8,7,32
11,CONEJOS,0560,Sanford 6J,7612,Sanford Elementary School,25,0,30,27,37,25,28,34,24,0,0,0,0,0,0,230
11,CONEJOS,0560,Sanford 6J,7616,Sanford Junior/Senior High School,0,0,0,0,0,0,0,0,0,21,31,24,24,29,25,154
11,CONEJOS,0580,South Conejos RE-10,0248,Guadalupe Elementary School,22,0,13,13,10,10,12,9,13,0,0,0,0,0,0,102
11,CONEJOS,0580,South Conejos RE-10,0250,Antonito Middle School,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,25
11,CONEJOS,0580,South Conejos RE-10,0252,Antonito High School,0,0,0,0,0,0,0,0,0,0,0,17,14,10,6,47
12,COSTILLA,0640,Centennial R-1,1398,Centennial School,25,0,12,11,12,10,8,14,22,12,11,17,17,13,9,193
12,COSTILLA,0740,Sierra Grande R-30,7880,Sierra Grande K-12 School,30,0,23,23,19,17,19,22,20,23,23,22,18,16,14,289
13,CROWLEY,0770,Crowley County RE-1-J,2054,Crowley County Elementary K-6,0,0,25,28,15,27,29,36,31,0,0,0,0,0,0,191
13,CROWLEY,0770,Crowley County RE-1-J,2058,Crowley County Junior and Senior High School,0,0,0,0,0,0,0,0,0,37,25,39,30,26,36,193
14,CUSTER,0860,Custer County School District C-1,2088,Custer County Elementary School,28,0,25,20,20,29,22,21,0,0,0,0,0,0,0,165
14,CUSTER,0860,Custer County School District C-1,2091,Custer Middle School,0,0,0,0,0,0,0,0,26,23,26,0,0,0,0,75
14,CUSTER,0860,Custer County School District C-1,2092,Custer County High School,0,0,0,0,0,0,0,0,0,0,0,39,32,23,22,116
15,DELTA,0870,Delta County 50(J),0313,Vision Charter Academy K-8,0,6,13,35,32,21,27,27,33,36,29,0,0,0,0,259
15,DELTA,0870,Delta County 50(J),0489,Backpack Early Learning Academy,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
15,DELTA,0870,Delta County 50(J),1372,Cedaredge High School,0,0,0,0,0,0,0,0,0,0,0,82,78,72,66,298
15,DELTA,0870,Delta County 50(J),1375,Cedaredge Middle School,0,0,0,0,0,0,0,0,57,68,63,0,0,0,0,188
15,DELTA,0870,Delta County 50(J),1952,North Fork Montessori @ Crawford,21,0,14,11,10,19,17,15,21,0,0,0,0,0,0,128
15,DELTA,0870,Delta County 50(J),2152,Delta Academy of Applied Learning,0,0,0,0,0,0,0,1,10,6,8,0,0,0,0,25
15,DELTA,0870,Delta County 50(J),2155,Grand Mesa Choice Academy,0,0,0,0,0,0,0,0,0,1,1,1,10,22,46,81
15,DELTA,0870,Delta County 50(J),2160,Delta Middle School,0,0,0,0,0,0,0,0,168,180,160,0,0,0,0,508
15,DELTA,0870,Delta County 50(J),2164,Delta High School,0,0,0,0,0,0,0,0,0,0,0,164,169,165,133,631
15,DELTA,0870,Delta County 50(J),2166,Vision Charter Academy,0,0,0,0,0,0,0,0,0,0,0,33,29,26,24,112
15,DELTA,0870,Delta County 50(J),3330,Garnet Mesa Elementary School,0,0,88,71,71,78,93,87,0,0,0,0,0,0,0,488
15,DELTA,0870,Delta County 50(J),4124,Hotchkiss Elementary School,34,0,34,29,32,23,24,28,33,43,36,0,0,0,0,316
15,DELTA,0870,Delta County 50(J),4128,North Fork High School,0,0,0,0,0,0,0,0,0,0,0,79,77,73,67,296
15,DELTA,0870,Delta County 50(J),4182,Cedaredge Elementary School,26,0,52,50,53,65,52,54,0,0,0,0,0,0,0,352
15,DELTA,0870,Delta County 50(J),5154,Lincoln Elementary School,0,0,69,67,63,80,82,83,0,0,0,0,0,0,0,444
15,DELTA,0870,Delta County 50(J),6295,North Fork School of Integrated Studies,15,0,16,11,15,16,17,8,16,0,0,0,0,0,0,114
15,DELTA,0870,Delta County 50(J),6700,Paonia K-8,12,0,15,29,19,25,25,30,30,37,29,0,0,0,0,251
15,DELTA,0870,Delta County 50(J),7515,Delta Online Learning Academy,0,0,0,0,0,0,0,0,0,0,2,1,4,5,2,14
16,DENVER,0880,Denver County 1,0010,Abraham Lincoln High School,0,0,0,0,0,0,0,0,0,0,0,341,292,185,168,986
16,DENVER,0880,Denver County 1,0067,AUL Denver,0,0,0,0,0,0,0,0,0,0,0,22,43,48,46,159
16,DENVER,0880,Denver County 1,0099,Academy 360,75,0,24,22,20,26,22,21,0,0,0,0,0,0,0,210
16,DENVER,0880,Denver County 1,0220,John H. Amesse Elementary,45,0,43,52,48,54,53,55,0,0,0,0,0,0,0,350
16,DENVER,0880,Denver County 1,0388,Asbury Elementary School,0,0,44,53,40,54,38,42,0,0,0,0,0,0,0,271
16,DENVER,0880,Denver County 1,0408,Valdez Elementary School,96,0,51,56,49,45,43,49,0,0,0,0,0,0,0,389
16,DENVER,0880,Denver County 1,0418,Ashley Elementary School,49,0,39,35,32,34,36,35,0,0,0,0,0,0,0,260
16,DENVER,0880,Denver County 1,0520,Barnum Elementary School,47,0,50,47,37,49,53,48,0,0,0,0,0,0,0,331
16,DENVER,0880,Denver County 1,0650,Beach Court Elementary School,51,0,29,32,33,30,39,43,0,0,0,0,0,0,0,257
16,DENVER,0880,Denver County 1,0964,Bradley International School,102,0,78,76,74,75,81,70,0,0,0,0,0,0,0,556
16,DENVER,0880,Denver County 1,1010,American Indian Academy of Denver,0,0,0,0,0,0,0,0,25,32,40,23,14,0,0,134
16,DENVER,0880,Denver County 1,1056,Bromwell Elementary School,19,0,48,52,48,49,47,50,0,0,0,0,0,0,0,313
16,DENVER,0880,Denver County 1,1076,Brown International Academy,32,0,89,94,81,87,81,82,0,0,0,0,0,0,0,546
16,DENVER,0880,Denver County 1,1077,Bear Valley International School,0,0,0,0,0,0,0,0,120,137,159,0,0,0,0,416
16,DENVER,0880,Denver County 1,1106,Bryant Webster Dual Language ECE-8 School,30,0,34,44,33,34,33,18,46,38,47,0,0,0,0,357
16,DENVER,0880,Denver County 1,1319,Career Education Center Early College,0,0,0,0,0,0,0,0,0,0,0,131,116,111,122,480
16,DENVER,0880,Denver County 1,1324,Carson Elementary School,0,0,71,70,66,65,69,70,0,0,0,0,0,0,0,411
16,DENVER,0880,Denver County 1,1345,Rocky Mountain Prep: Berkeley,56,0,50,48,49,51,19,25,0,0,0,0,0,0,0,298
16,DENVER,0880,Denver County 1,1400,Centennial A School for Expeditionary Learning,67,0,72,77,75,49,60,71,0,0,0,0,0,0,0,471
16,DENVER,0880,Denver County 1,1489,Compassion Road Academy,0,0,0,0,0,0,0,0,0,0,0,30,26,15,12,83
16,DENVER,0880,Denver County 1,1528,Cheltenham Elementary School,51,0,36,52,27,31,45,44,0,0,0,0,0,0,0,286
16,DENVER,0880,Denver County 1,1529,DSST: Conservatory Green High School,0,0,0,0,0,0,0,0,0,0,0,145,130,155,144,574
16,DENVER,0880,Denver County 1,1561,Colorado High School Charter - GES,0,0,0,0,0,0,0,0,0,0,0,26,52,55,54,187
16,DENVER,0880,Denver County 1,1748,Colorado High School Charter,0,0,0,0,0,0,0,0,0,0,0,47,60,40,57,204
16,DENVER,0880,Denver County 1,1774,Colfax Elementary School,50,0,35,38,31,38,29,37,0,0,0,0,0,0,0,258
16,DENVER,0880,Denver County 1,1785,Cole Arts and Science Academy,32,0,29,31,34,44,38,47,0,0,0,0,0,0,0,255
16,DENVER,0880,Denver County 1,1788,College View Elementary School,49,0,35,42,31,39,48,46,0,0,0,0,0,0,0,290
16,DENVER,0880,Denver County 1,1816,Columbian Elementary School,27,0,24,25,25,30,19,30,0,0,0,0,0,0,0,180
16,DENVER,0880,Denver County 1,1846,Columbine Elementary School,60,0,45,46,30,47,28,22,0,0,0,0,0,0,0,278
16,DENVER,0880,Denver County 1,1908,Cory Elementary School,0,0,0,78,82,83,73,84,0,0,0,0,0,0,0,400
16,DENVER,0880,Denver County 1,1928,Cowell Elementary School,42,0,43,42,31,39,33,44,0,0,0,0,0,0,0,274
16,DENVER,0880,Denver County 1,1939,Compass Academy,0,0,0,0,0,0,0,0,60,78,108,0,0,0,0,246
16,DENVER,0880,Denver County 1,1995,French American School of Denver,0,0,31,43,27,18,24,0,0,0,0,0,0,0,0,143
16,DENVER,0880,Denver County 1,2025,Robert F. Smith STEAM Academy,0,0,0,0,0,0,0,0,0,0,0,67,70,0,0,137
16,DENVER,0880,Denver County 1,2026,DSST: Elevate Northeast High School,0,0,0,0,0,0,0,0,0,0,0,156,149,0,0,305
16,DENVER,0880,Denver County 1,2027,Polaris Elementary School,0,0,0,46,54,77,76,75,0,0,0,0,0,0,0,328
16,DENVER,0880,Denver County 1,2115,DSST: Montview Middle School,0,0,0,0,0,0,0,0,165,149,152,0,0,0,0,466
16,DENVER,0880,Denver County 1,2125,Denver Green School Southeast,0,0,53,52,56,58,58,51,63,63,69,0,0,0,0,523
16,DENVER,0880,Denver County 1,2127,Denver Language School,0,0,101,118,120,116,107,105,89,77,49,0,0,0,0,882
16,DENVER,0880,Denver County 1,2129,Denver Center for International Studies at Fairmont,58,0,59,67,62,56,32,40,0,0,0,0,0,0,0,374
16,DENVER,0880,Denver County 1,2145,DSST: Green Valley Ranch High School,0,0,0,0,0,0,0,0,0,0,0,153,134,139,139,565
16,DENVER,0880,Denver County 1,2167,Denver Montessori Junior/Senior High School,0,0,0,0,0,0,0,0,0,36,41,27,34,27,22,187
16,DENVER,0880,Denver County 1,2174,Denison Montessori School,84,0,56,48,39,33,40,33,26,0,0,0,0,0,0,359
16,DENVER,0880,Denver County 1,2175,DSST: Cole High School,0,0,0,0,0,0,0,0,0,0,0,87,79,70,72,308
16,DENVER,0880,Denver County 1,2176,Denver Green School Northfield,0,0,0,0,0,0,0,0,180,179,180,0,0,0,0,539
16,DENVER,0880,Denver County 1,2181,DSST: Green Valley Ranch Middle School,0,0,0,0,0,0,0,0,160,159,161,0,0,0,0,480
16,DENVER,0880,Denver County 1,2183,Denver Center for International Studies,0,0,0,0,0,0,0,0,63,62,83,76,80,55,52,471
16,DENVER,0880,Denver County 1,2184,Denver School of the Arts,0,0,0,0,0,0,0,0,124,125,155,162,161,165,166,"1,058"
16,DENVER,0880,Denver County 1,2185,DSST: Montview High School,0,0,0,0,0,0,0,0,0,0,0,160,137,145,128,570
16,DENVER,0880,Denver County 1,2186,DSST: Byers Middle School,0,0,0,0,0,0,0,0,160,159,150,0,0,0,0,469
16,DENVER,0880,Denver County 1,2188,Denver Center for 21st-Century Learning at Wyman,0,0,0,0,0,0,0,0,1,8,9,42,25,36,25,146
16,DENVER,0880,Denver County 1,2190,DSST: Elevate Northeast Middle School ,0,0,0,0,0,0,0,0,165,135,146,0,0,0,0,446
16,DENVER,0880,Denver County 1,2205,DCIS at Ford,58,0,63,72,70,60,67,73,0,0,0,0,0,0,0,463
16,DENVER,0880,Denver County 1,2207,Downtown Denver Expeditionary School,0,0,37,38,46,41,59,38,0,0,0,0,0,0,0,259
16,DENVER,0880,Denver County 1,2209,Montbello High School,0,0,0,0,0,0,0,0,0,0,0,383,286,246,215,"1,130"
16,DENVER,0880,Denver County 1,2213,Montbello Middle School ,0,0,0,0,0,0,0,0,86,130,151,0,0,0,0,367
16,DENVER,0880,Denver County 1,2218,DSST: Conservatory Green Middle School,0,0,0,0,0,0,0,0,164,150,162,0,0,0,0,476
16,DENVER,0880,Denver County 1,2223,DSST: Cole Middle School,0,0,0,0,0,0,0,0,95,81,98,0,0,0,0,274
16,DENVER,0880,Denver County 1,2227,Denver Discovery School,0,0,0,0,0,0,0,0,21,34,38,0,0,0,0,93
16,DENVER,0880,Denver County 1,2228,DSST: Byers High School,0,0,0,0,0,0,0,0,0,0,0,149,136,138,135,558
16,DENVER,0880,Denver County 1,2241,Denver School of Innovation and Sustainable Design,0,0,0,0,0,0,0,0,0,0,0,13,20,32,29,94
16,DENVER,0880,Denver County 1,2244,DSST: College View High School,0,0,0,0,0,0,0,0,0,0,0,156,141,133,128,558
16,DENVER,0880,Denver County 1,2258,Doull Elementary School,43,0,46,58,40,54,48,38,0,0,0,0,0,0,0,327
16,DENVER,0880,Denver County 1,2349,Escalante-Biggs Academy,223,0,103,0,0,0,0,0,0,0,0,0,0,0,0,326
16,DENVER,0880,Denver County 1,2364,Eagleton Elementary School,32,0,38,31,35,30,35,37,0,0,0,0,0,0,0,238
16,DENVER,0880,Denver County 1,2398,East High School,0,0,0,0,0,0,0,0,0,0,0,700,624,601,580,"2,505"
16,DENVER,0880,Denver County 1,2506,Edison Elementary School,30,0,93,78,84,84,75,78,0,0,0,0,0,0,0,522
16,DENVER,0880,Denver County 1,2641,Excel Academy,0,0,0,0,0,0,0,0,0,0,0,73,81,72,35,261
16,DENVER,0880,Denver County 1,2652,Ellis Elementary School,83,0,58,46,43,41,49,38,0,0,0,0,0,0,0,358
16,DENVER,0880,Denver County 1,2726,Emily Griffith High School,0,0,0,0,0,0,0,0,0,0,0,14,57,69,247,387
16,DENVER,0880,Denver County 1,2757,Northeast Early College,0,0,0,0,0,0,0,0,0,0,0,147,128,151,135,561
16,DENVER,0880,Denver County 1,2880,Fairview Elementary School,16,0,25,18,24,22,19,21,0,0,0,0,0,0,0,145
16,DENVER,0880,Denver County 1,2919,Sandra Todd-Williams Academy,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
16,DENVER,0880,Denver County 1,2994,5280 High School,0,0,0,0,0,0,0,0,0,0,0,27,26,28,23,104
16,DENVER,0880,Denver County 1,3000,Florence Crittenton High School,0,0,0,0,0,0,0,0,0,0,0,20,14,19,36,89
16,DENVER,0880,Denver County 1,3032,Force Elementary School,42,0,50,53,46,45,42,40,0,0,0,0,0,0,0,318
16,DENVER,0880,Denver County 1,3296,Garden Place Academy,77,0,49,62,56,43,54,51,1,0,0,0,0,0,0,393
16,DENVER,0880,Denver County 1,3340,Lena Archuleta Elementary School,0,0,0,85,94,93,92,109,0,0,0,0,0,0,0,473
16,DENVER,0880,Denver County 1,3378,George Washington High School,0,0,0,0,0,0,0,0,0,0,0,372,332,272,294,"1,270"
16,DENVER,0880,Denver County 1,3478,Godsman Elementary School,61,0,41,46,39,46,36,40,0,0,0,0,0,0,0,309
16,DENVER,0880,Denver County 1,3512,Goldrick Elementary School,30,0,45,50,55,55,44,47,0,0,0,0,0,0,0,326
16,DENVER,0880,Denver County 1,3540,Girls Athletic Leadership School High School,0,0,0,0,0,0,0,0,0,0,0,32,30,19,17,98
16,DENVER,0880,Denver County 1,3600,Grant Beacon Middle School,0,0,0,0,0,0,0,0,100,127,129,0,0,0,0,356
16,DENVER,0880,Denver County 1,3605,Grant Ranch ECE-8 School,44,0,22,28,27,32,25,28,30,25,41,0,0,0,0,302
16,DENVER,0880,Denver County 1,3639,Girls Athletic Leadership School Middle School,0,0,0,0,0,0,0,0,77,61,49,0,0,0,0,187
16,DENVER,0880,Denver County 1,3641,Green Valley Elementary School,48,0,112,109,96,108,93,94,0,0,0,0,0,0,0,660
16,DENVER,0880,Denver County 1,3647,Marie L. Greenwood Academy,32,0,48,53,53,46,54,61,76,85,84,0,0,0,0,592
16,DENVER,0880,Denver County 1,3655,Center for Talent Development at Greenlee,43,0,40,44,38,46,33,33,0,0,0,0,0,0,0,277
16,DENVER,0880,Denver County 1,3698,Creativity Challenge Community,0,0,54,50,54,42,47,50,0,0,0,0,0,0,0,297
16,DENVER,0880,Denver County 1,3699,Delta High School,0,0,0,0,0,0,0,0,0,0,0,0,14,35,23,72
16,DENVER,0880,Denver County 1,3704,Gust Elementary School,110,0,80,76,82,72,74,78,0,0,0,0,0,0,0,572
16,DENVER,0880,Denver County 1,3746,Hamilton Middle School,0,0,0,0,0,0,0,0,234,193,219,0,0,0,0,646
16,DENVER,0880,Denver County 1,3778,International Academy of Denver at Harrington,30,0,20,20,30,20,23,28,0,0,0,0,0,0,0,171
16,DENVER,0880,Denver County 1,3987,Highline Academy Southeast,0,0,48,54,49,52,55,60,75,71,67,0,0,0,0,531
16,DENVER,0880,Denver County 1,3990,Hill Campus of Arts and Sciences,0,0,0,0,0,0,0,0,195,210,219,0,0,0,0,624
16,DENVER,0880,Denver County 1,3991,Willow Elementary School,91,0,78,83,85,89,83,85,0,0,0,0,0,0,0,594
16,DENVER,0880,Denver County 1,4049,Highline Academy Northeast,72,0,84,85,85,88,84,81,0,0,0,0,0,0,0,579
16,DENVER,0880,Denver County 1,4074,Holm Elementary School,31,0,76,74,72,72,73,72,0,0,0,0,0,0,0,470
16,DENVER,0880,Denver County 1,4140,Farrell B. Howell ECE-8 School,61,0,43,44,48,48,49,50,73,74,79,0,0,0,0,569
16,DENVER,0880,Denver County 1,4213,Isabella Bird Community School,31,0,69,69,64,65,54,62,0,0,0,0,0,0,0,414
16,DENVER,0880,Denver County 1,4253,Inspire Elementary,29,0,105,102,95,81,102,53,0,0,0,0,0,0,0,567
16,DENVER,0880,Denver County 1,4381,DSST: College View Middle School,0,0,0,0,0,0,0,0,161,144,152,0,0,0,0,457
16,DENVER,0880,Denver County 1,4383,Joe Shoemaker School,53,0,71,76,66,66,59,53,0,0,0,0,0,0,0,444
16,DENVER,0880,Denver County 1,4444,John F Kennedy High School,0,0,0,0,0,0,0,0,0,0,0,226,217,139,207,789
16,DENVER,0880,Denver County 1,4450,Johnson Elementary School,28,0,35,42,47,46,45,45,0,0,0,0,0,0,0,288
16,DENVER,0880,Denver County 1,4494,Denver Justice High School,0,0,0,0,0,0,0,0,0,0,0,13,24,29,36,102
16,DENVER,0880,Denver County 1,4498,Kaiser Elementary School,43,0,29,27,30,31,36,29,0,0,0,0,0,0,0,225
16,DENVER,0880,Denver County 1,4500,KIPP Northeast Elementary,48,0,84,85,85,85,112,0,0,0,0,0,0,0,0,499
16,DENVER,0880,Denver County 1,4507,KIPP Northeast Denver Middle School,0,0,0,0,0,0,0,109,116,119,119,0,0,0,0,463
16,DENVER,0880,Denver County 1,4509,KIPP Northeast Denver Leadership Academy,0,0,0,0,0,0,0,0,0,0,0,151,143,130,136,560
16,DENVER,0880,Denver County 1,4513,Kepner Beacon Middle School,0,0,0,0,0,0,0,0,146,132,153,0,0,0,0,431
16,DENVER,0880,Denver County 1,4730,KIPP Denver Collegiate High School,0,0,0,0,0,0,0,0,0,0,0,132,133,111,101,477
16,DENVER,0880,Denver County 1,4732,KIPP Sunshine Peak Academy,0,0,0,0,0,0,0,41,110,120,116,0,0,0,0,387
16,DENVER,0880,Denver County 1,4762,Knapp Elementary School,47,0,53,48,47,63,55,60,0,0,0,0,0,0,0,373
16,DENVER,0880,Denver County 1,4782,Hallett Academy,54,0,42,28,29,32,30,23,0,0,0,0,0,0,0,238
16,DENVER,0880,Denver County 1,4795,Kunsmiller Creative Arts Academy,0,0,24,24,35,36,45,51,120,112,115,70,83,52,54,821
16,DENVER,0880,Denver County 1,4850,KIPP Sunshine Peak Elementary,31,0,19,27,37,25,26,0,0,0,0,0,0,0,0,165
16,DENVER,0880,Denver County 1,5044,Legacy Options High School,0,0,0,0,0,0,0,0,0,0,0,31,36,34,31,132
16,DENVER,0880,Denver County 1,5158,Lincoln Elementary School,55,0,49,46,46,36,42,27,8,0,0,0,0,0,0,309
16,DENVER,0880,Denver County 1,5255,Lake Middle School,0,0,0,0,0,0,0,0,188,160,166,0,0,0,0,514
16,DENVER,0880,Denver County 1,5342,Lowry Elementary School,30,0,55,68,59,53,64,55,0,0,0,0,0,0,0,384
16,DENVER,0880,Denver County 1,5448,Manual High School,0,0,0,0,0,0,0,0,0,0,0,102,98,64,59,323
16,DENVER,0880,Denver County 1,5578,Marrama Elementary School,30,0,69,74,68,79,72,84,0,0,0,0,0,0,0,476
16,DENVER,0880,Denver County 1,5605,Dr. Martin Luther King Jr. Early College,0,0,0,0,0,0,0,0,88,87,129,205,183,169,201,"1,062"
16,DENVER,0880,Denver County 1,5608,Mathematics and Science Leadership Academy,0,0,13,14,22,26,25,16,0,0,0,0,0,0,0,116
16,DENVER,0880,Denver County 1,5621,Monarch Montessori,0,0,47,44,41,41,26,24,0,0,0,0,0,0,0,223
16,DENVER,0880,Denver County 1,5644,Maxwell Elementary School,53,0,77,94,111,85,103,108,0,0,0,0,0,0,0,631
16,DENVER,0880,Denver County 1,5685,McGlone Academy,64,0,83,108,96,93,104,90,51,58,56,0,0,0,0,803
16,DENVER,0880,Denver County 1,5702,McKinley-Thatcher Elementary School,29,0,47,46,45,31,30,27,0,0,0,0,0,0,0,255
16,DENVER,0880,Denver County 1,5716,McMeen Elementary School,45,0,98,111,98,78,66,65,0,0,0,0,0,0,0,561
16,DENVER,0880,Denver County 1,5826,Merrill Middle School,0,0,0,0,0,0,0,0,214,198,211,0,0,0,0,623
16,DENVER,0880,Denver County 1,5844,Contemporary Learning Academy,0,0,0,0,0,0,0,0,0,0,0,39,36,34,26,135
16,DENVER,0880,Denver County 1,5897,McAuliffe International School,0,0,0,0,0,0,0,0,508,468,511,0,0,0,0,"1,487"
16,DENVER,0880,Denver County 1,5973,McAuliffe Manual Middle School,0,0,0,0,0,0,0,0,82,74,84,0,0,0,0,240
16,DENVER,0880,Denver County 1,6002,Montclair School of Academics and Enrichment,32,0,50,47,44,51,49,35,0,0,0,0,0,0,0,308
16,DENVER,0880,Denver County 1,6088,Dora Moore ECE-8 School,27,0,43,46,42,39,38,31,18,19,13,0,0,0,0,316
16,DENVER,0880,Denver County 1,6098,Morey Middle School,0,0,0,0,0,0,0,0,151,165,130,0,0,0,0,446
16,DENVER,0880,Denver County 1,6188,Munroe Elementary School,32,0,49,48,63,48,44,56,0,0,0,0,0,0,0,340
16,DENVER,0880,Denver County 1,6254,Newlon Elementary School,33,0,49,39,33,43,48,40,0,0,0,0,0,0,0,285
16,DENVER,0880,Denver County 1,6308,North High School Engagement Center,0,0,0,0,0,0,0,0,0,0,0,3,31,39,22,95
16,DENVER,0880,Denver County 1,6314,North High School,0,0,0,0,0,0,0,0,0,0,0,487,383,361,406,"1,637"
16,DENVER,0880,Denver County 1,6350,Bruce Randolph School,0,0,0,0,0,0,0,0,88,97,122,166,96,65,69,703
16,DENVER,0880,Denver County 1,6368,Northfield High School,0,0,0,0,0,0,0,0,0,0,0,668,530,396,278,"1,872"
